"x","y","color","pen down?","x","y","color","pen down?"
"698","28","105","true","698","145","15","true"
"699","29","105","true","699","149","15","true"
"700","28","105","true","700","146","15","true"
"701","28","105","true","701","144","15","true"
"702","31","105","true","702","145","15","true"
"703","31","105","true","703","145","15","true"
"704","32","105","true","704","150","15","true"
"705","31","105","true","705","150","15","true"
"706","34","105","true","706","145","15","true"
"707","32","105","true","707","142","15","true"
"708","34","105","true","708","141","15","true"
"709","34","105","true","709","139","15","true"
"710","35","105","true","710","140","15","true"
"711","35","105","true","711","139","15","true"
"712","33","105","true","712","138","15","true"
"713","34","105","true","713","135","15","true"
"714","36","105","true","714","140","15","true"
"715","36","105","true","715","136","15","true"
"716","36","105","true","716","134","15","true"
"717","36","105","true","717","141","15","true"
"718","35","105","true","718","140","15","true"
"719","34","105","true","719","139","15","true"
"720","34","105","true","720","138","15","true"
"721","36","105","true","721","140","15","true"
"722","36","105","true","722","139","15","true"
"723","36","105","true","723","144","15","true"
"724","35","105","true","724","141","15","true"
"725","34","105","true","725","142","15","true"
"726","32","105","true","726","146","15","true"
"727","33","105","true","727","143","15","true"
"728","33","105","true","728","142","15","true"
"729","35","105","true","729","140","15","true"
"730","35","105","true","730","141","15","true"
"731","35","105","true","731","140","15","true"
"732","35","105","true","732","141","15","true"
"733","34","105","true","733","144","15","true"
"734","35","105","true","734","141","15","true"
"735","36","105","true","735","141","15","true"
"736","33","105","true","736","139","15","true"
"737","34","105","true","737","136","15","true"
"738","35","105","true","738","138","15","true"
"739","33","105","true","739","138","15","true"
"740","35","105","true","740","138","15","true"
"741","37","105","true","741","137","15","true"
"742","37","105","true","742","139","15","true"
"743","37","105","true","743","141","15","true"
"744","37","105","true","744","145","15","true"
"745","36","105","true","745","150","15","true"
"746","36","105","true","746","151","15","true"
"747","35","105","true","747","156","15","true"
"748","34","105","true","748","152","15","true"
"749","33","105","true","749","150","15","true"
"750","33","105","true","750","148","15","true"
"751","37","105","true","751","145","15","true"
"752","35","105","true","752","144","15","true"
"753","34","105","true","753","142","15","true"
"754","36","105","true","754","144","15","true"
"755","36","105","true","755","143","15","true"
"756","40","105","true","756","149","15","true"
"757","38","105","true","757","152","15","true"
"758","39","105","true","758","149","15","true"
"759","39","105","true","759","148","15","true"
"760","37","105","true","760","151","15","true"
"761","36","105","true","761","148","15","true"
"762","35","105","true","762","144","15","true"
"763","37","105","true","763","144","15","true"
"764","37","105","true","764","140","15","true"
"765","38","105","true","765","142","15","true"
"766","34","105","true","766","141","15","true"
"767","38","105","true","767","134","15","true"
"768","37","105","true","768","141","15","true"
